timestamp_iso,epoch_ms,process,pid,cpu_percent_of_one_core,working_set_mb,private_mb,threads,handles
2026-08-22T19:11:17.703,1787400677703,node,3728,23.1,83.61,89.44,12,230
2026-08-22T19:11:17.703,1787400677703,node,14084,0,58.06,55.02,17,183
2026-08-22T19:11:17.703,1787400677703,java,13316,11.6,214.5,1214.06,236,1630
2026-08-22T19:11:19.733,1787400679733,node,3728,10.8,84.5,89.44,12,230
2026-08-22T19:11:19.733,1787400679733,node,14084,0,58,54.92,14,183
2026-08-22T19:11:19.733,1787400679733,java,13316,12.3,218.66,1217.98,236,1630
2026-08-22T19:11:21.766,1787400681766,node,3728,15.4,85.73,89.44,12,230
2026-08-22T19:11:21.766,1787400681766,node,14084,0,58,54.92,14,183
2026-08-22T19:11:21.766,1787400681766,java,13316,7.7,213.45,1212.74,236,1630
2026-08-22T19:11:23.784,1787400683784,node,3728,18.6,85.73,89.44,12,230
2026-08-22T19:11:23.784,1787400683784,node,14084,0,58,54.92,14,183
2026-08-22T19:11:23.784,1787400683784,java,13316,7,219.03,1218.53,238,1629
2026-08-22T19:11:25.816,1787400685816,node,3728,20.8,85.73,89.44,12,230
2026-08-22T19:11:25.816,1787400685816,node,14084,0,58,54.92,14,183
2026-08-22T19:11:25.816,1787400685816,java,13316,7.7,221.39,1220.75,238,1629
2026-08-22T19:11:27.854,1787400687854,node,3728,33,85.73,89.44,12,230
2026-08-22T19:11:27.854,1787400687854,node,14084,0,58,54.92,14,183
2026-08-22T19:11:27.854,1787400687854,java,13316,14.6,217.93,1217.3,238,1629
2026-08-22T19:11:29.880,1787400689880,node,3728,14.7,85.74,89.44,12,231
2026-08-22T19:11:29.880,1787400689880,node,14084,0,58,54.92,14,183
2026-08-22T19:11:29.880,1787400689880,java,13316,23.9,223.92,1223.39,238,1629
2026-08-22T19:11:31.900,1787400691900,node,3728,41,86.24,105.42,12,230
2026-08-22T19:11:31.900,1787400691900,node,14084,0,58,54.92,14,183
2026-08-22T19:11:31.900,1787400691900,java,13316,18.6,212.89,1212.41,238,1629
2026-08-22T19:11:33.924,1787400693924,node,3728,9.3,87.57,106.23,12,230
2026-08-22T19:11:33.924,1787400693924,node,14084,0,58.01,54.92,14,183
2026-08-22T19:11:33.924,1787400693924,java,13316,30.9,218.5,1217.69,238,1629
2026-08-22T19:11:35.942,1787400695942,node,3728,27.1,90.55,106.25,12,230
2026-08-22T19:11:35.942,1787400695942,node,14084,0,58.01,54.92,14,183
2026-08-22T19:11:35.942,1787400695942,java,13316,8.5,220.79,1219.95,238,1629
2026-08-22T19:11:37.981,1787400697981,node,3728,32.2,92.55,106.96,12,230
2026-08-22T19:11:37.981,1787400697981,node,14084,0,58.01,54.92,14,183
2026-08-22T19:11:37.981,1787400697981,java,13316,4.6,213.17,1212.81,238,1629
2026-08-22T19:11:40.018,1787400700018,node,3728,13.8,93.36,106.96,12,231
2026-08-22T19:11:40.018,1787400700018,node,14084,0,58.01,54.92,14,183
2026-08-22T19:11:40.018,1787400700018,java,13316,19.2,223.77,1215.9,238,1629
2026-08-22T19:11:42.036,1787400702036,node,3728,20.9,96.51,106.96,12,231
2026-08-22T19:11:42.036,1787400702036,node,14084,0,58.01,54.92,14,183
2026-08-22T19:11:42.036,1787400702036,java,13316,7.7,220.51,1212.8,238,1629
2026-08-22T19:11:44.067,1787400704067,node,3728,23.8,97.96,106.96,12,230
2026-08-22T19:11:44.067,1787400704067,node,14084,0,58.01,54.92,14,183
2026-08-22T19:11:44.067,1787400704067,java,13316,9.2,225.87,1218.13,238,1629
2026-08-22T19:11:46.092,1787400706092,node,3728,17,97.97,106.96,12,230
2026-08-22T19:11:46.092,1787400706092,node,14084,0,58.01,54.92,14,183
2026-08-22T19:11:46.092,1787400706092,java,13316,5.4,226.02,1218.28,238,1629
2026-08-22T19:11:48.110,1787400708110,node,3728,13.9,97.97,106.96,12,230
2026-08-22T19:11:48.110,1787400708110,node,14084,0,58.01,54.92,14,183
2026-08-22T19:11:48.110,1787400708110,java,13316,3.1,220.95,1213.25,238,1629
2026-08-22T19:11:50.134,1787400710134,node,3728,25.5,97.97,106.96,12,230
2026-08-22T19:11:50.134,1787400710134,node,14084,0,58.01,54.92,14,183
2026-08-22T19:11:50.134,1787400710134,java,13316,1.5,221.61,1213.93,238,1629
2026-08-22T19:11:52.168,1787400712168,node,3728,17.7,97.97,106.96,12,231
2026-08-22T19:11:52.168,1787400712168,node,14084,0,58.01,54.92,14,183
2026-08-22T19:11:52.168,1787400712168,java,13316,10,221.54,1214.03,235,1629
2026-08-22T19:11:54.184,1787400714184,node,3728,12.4,97.97,106.96,12,230
2026-08-22T19:11:54.184,1787400714184,node,14084,0,58.02,54.92,14,183
2026-08-22T19:11:54.184,1787400714184,java,13316,8.5,227.77,1220.12,235,1629
2026-08-22T19:11:56.199,1787400716199,node,3728,10.1,99.86,110.33,12,230
2026-08-22T19:11:56.199,1787400716199,node,14084,0,58.03,54.89,13,183
2026-08-22T19:11:56.199,1787400716199,java,13316,5.4,228.45,1220.71,235,1629
2026-08-22T19:11:58.232,1787400718232,node,3728,10.8,97.71,106.89,12,230
2026-08-22T19:11:58.232,1787400718232,node,14084,0,58.03,54.89,13,183
2026-08-22T19:11:58.232,1787400718232,java,13316,5.4,222.65,1215.18,235,1629
2026-08-22T19:12:00.256,1787400720256,node,3728,21.6,99.05,107.71,12,230
2026-08-22T19:12:00.256,1787400720256,node,14084,0,58.03,54.89,13,183
2026-08-22T19:12:00.256,1787400720256,java,13316,7.7,232.22,1224.66,235,1629
2026-08-22T19:12:02.288,1787400722288,node,3728,17.7,97.4,105.21,12,230
2026-08-22T19:12:02.288,1787400722288,node,14084,0,58.03,54.89,13,183
2026-08-22T19:12:02.288,1787400722288,java,13316,3.1,220.21,1212.27,235,1629
2026-08-22T19:12:04.352,1787400724352,node,3728,15.1,97.5,105.31,12,230
2026-08-22T19:12:04.352,1787400724352,node,14084,0,58.03,54.89,13,183
2026-08-22T19:12:04.352,1787400724352,java,13316,25,232.48,1224.91,235,1629
2026-08-22T19:12:06.364,1787400726364,node,3728,25.6,97.5,105.31,12,230
2026-08-22T19:12:06.364,1787400726364,node,14084,0,58.03,54.89,13,183
2026-08-22T19:12:06.364,1787400726364,java,13316,21.7,238.84,1231.09,235,1629
2026-08-22T19:12:08.388,1787400728388,node,3728,25.5,97.77,105.6,12,230
2026-08-22T19:12:08.388,1787400728388,node,14084,0,58.03,54.89,13,183
2026-08-22T19:12:08.388,1787400728388,java,13316,9.3,224.52,1217.82,235,1629
2026-08-22T19:12:10.425,1787400730425,node,3728,10,97.82,105.7,12,230
2026-08-22T19:12:10.425,1787400730425,node,14084,0,58.03,54.89,13,183
2026-08-22T19:12:10.425,1787400730425,java,13316,3.1,224.73,1218,235,1629
2026-08-22T19:12:12.460,1787400732460,node,3728,37.6,98.27,106.16,12,230
2026-08-22T19:12:12.460,1787400732460,node,14084,0,58.03,54.89,13,183
2026-08-22T19:12:12.460,1787400732460,java,13316,16.9,228.39,1220.92,235,1629
2026-08-22T19:12:14.483,1787400734483,node,3728,21.6,98.28,107.09,12,230
2026-08-22T19:12:14.483,1787400734483,node,14084,0,58.04,54.89,13,183
2026-08-22T19:12:14.483,1787400734483,java,13316,17,228.64,1221.16,235,1629
2026-08-22T19:12:16.509,1787400736509,node,3728,18.5,98.23,107.03,12,230
2026-08-22T19:12:16.509,1787400736509,node,14084,0,58.04,54.89,13,183
2026-08-22T19:12:16.509,1787400736509,java,13316,2.3,228.65,1221.16,235,1629
2026-08-22T19:12:18.536,1787400738536,node,3728,10,98.23,107.03,12,231
2026-08-22T19:12:18.536,1787400738536,node,14084,0,58.04,54.89,13,183
2026-08-22T19:12:18.536,1787400738536,java,13316,7.7,221.79,1214.02,235,1629
2026-08-22T19:12:20.578,1787400740578,node,3728,7.7,99.29,107.59,12,230
2026-08-22T19:12:20.578,1787400740578,node,14084,0,58.04,54.89,13,183
2026-08-22T19:12:20.578,1787400740578,java,13316,1.5,222.13,1214.23,235,1629
2026-08-22T19:12:22.598,1787400742598,node,3728,13.9,99.29,108.46,12,230
2026-08-22T19:12:22.598,1787400742598,node,14084,0,58.04,54.89,13,183
2026-08-22T19:12:22.598,1787400742598,java,13316,1.5,223.75,1214.3,235,1629
2026-08-22T19:12:24.644,1787400744644,node,3728,13.7,99.29,108.46,12,233
2026-08-22T19:12:24.644,1787400744644,node,14084,0,58.04,54.89,13,183
2026-08-22T19:12:24.644,1787400744644,java,13316,14.5,237.71,1225.62,235,1638
2026-08-22T19:12:26.663,1787400746663,node,3728,17,99.3,108.46,12,237
2026-08-22T19:12:26.663,1787400746663,node,14084,0,58.04,54.89,13,183
2026-08-22T19:12:26.663,1787400746663,java,13316,17,241.32,1225.12,235,1650
2026-08-22T19:12:28.687,1787400748687,node,3728,30.9,99.39,108.46,12,243
2026-08-22T19:12:28.687,1787400748687,node,14084,0,58.04,54.89,13,183
2026-08-22T19:12:28.687,1787400748687,java,13316,34.7,250.91,1230.38,235,1671
2026-08-22T19:12:30.732,1787400750732,node,3728,19.9,99.39,109.3,12,249
2026-08-22T19:12:30.732,1787400750732,node,14084,0,58.04,54.89,13,183
2026-08-22T19:12:30.732,1787400750732,java,13316,5.3,256.25,1230.51,235,1686
2026-08-22T19:12:32.761,1787400752761,node,3728,23.1,99.4,109.3,12,253
2026-08-22T19:12:32.761,1787400752761,node,14084,0,58.04,54.89,13,183
2026-08-22T19:12:32.761,1787400752761,java,13316,3.1,247.1,1217.76,235,1698
2026-08-22T19:12:34.778,1787400754778,node,3728,24.8,99.4,109.3,12,255
2026-08-22T19:12:34.778,1787400754778,node,14084,0,58.04,54.89,13,183
2026-08-22T19:12:34.778,1787400754778,java,13316,2.3,253.05,1217.81,235,1704
2026-08-22T19:12:36.797,1787400756797,node,3728,24,98.68,107.86,12,255
2026-08-22T19:12:36.797,1787400756797,node,14084,0,58.05,54.89,13,183
2026-08-22T19:12:36.797,1787400756797,java,13316,0,253.05,1217.81,235,1704
2026-08-22T19:12:38.836,1787400758836,node,3728,39.9,99.78,108.7,12,255
2026-08-22T19:12:38.836,1787400758836,node,14084,0,58.05,54.89,13,183
2026-08-22T19:12:38.836,1787400758836,java,13316,13.8,255.84,1220.32,235,1704
2026-08-22T19:12:40.866,1787400760866,node,3728,43.9,99.91,108.7,12,255
2026-08-22T19:12:40.866,1787400760866,node,14084,0,58.05,54.89,13,183
2026-08-22T19:12:40.866,1787400760866,java,13316,18.5,256.36,1220.56,235,1704
2026-08-22T19:12:42.886,1787400762886,node,3728,54.9,99.91,108.7,12,256
2026-08-22T19:12:42.886,1787400762886,node,14084,0,58.05,54.89,13,183
2026-08-22T19:12:42.886,1787400762886,java,13316,20.9,251.98,1215.05,235,1704
2026-08-22T19:12:44.919,1787400764919,node,3728,23.1,99.91,108.7,12,255
2026-08-22T19:12:44.919,1787400764919,node,14084,0,58.05,54.89,13,183
2026-08-22T19:12:44.919,1787400764919,java,13316,1.5,252.14,1215.22,235,1704
2026-08-22T19:12:46.938,1787400766938,node,3728,29.4,99.91,108.7,12,255
2026-08-22T19:12:46.938,1787400766938,node,14084,0,58.05,54.89,13,183
2026-08-22T19:12:46.938,1787400766938,java,13316,11.6,256.23,1219.2,235,1704
2026-08-22T19:12:48.963,1787400768963,node,3728,41.7,99.91,108.7,12,255
2026-08-22T19:12:48.963,1787400768963,node,14084,0,58.05,54.89,13,183
2026-08-22T19:12:48.963,1787400768963,java,13316,25.5,264.88,1228.44,235,1704
2026-08-22T19:12:50.989,1787400770989,node,3728,44,100.15,108.96,12,255
2026-08-22T19:12:50.989,1787400770989,node,14084,0,58.05,54.89,13,183
2026-08-22T19:12:50.989,1787400770989,java,13316,10.8,265.41,1228.97,235,1704
2026-08-22T19:12:53.017,1787400773017,node,3728,33.9,100.15,108.96,12,255
2026-08-22T19:12:53.017,1787400773017,node,14084,0,58.05,54.89,13,183
2026-08-22T19:12:53.017,1787400773017,java,13316,13.9,255.02,1219.19,235,1704
2026-08-22T19:12:55.034,1787400775034,node,3728,45.7,100.16,108.96,12,255
2026-08-22T19:12:55.034,1787400775034,node,14084,0,58.05,54.89,13,183
2026-08-22T19:12:55.034,1787400775034,java,13316,15.5,267.36,1230.62,235,1704
2026-08-22T19:12:57.052,1787400777052,node,3728,41.8,100.17,108.96,12,256
2026-08-22T19:12:57.052,1787400777052,node,14084,0,58.05,54.89,13,183
2026-08-22T19:12:57.052,1787400777052,java,13316,48.8,275.63,1239.03,235,1704
2026-08-22T19:12:59.071,1787400779071,node,3728,56.5,65.86,67.79,12,255
2026-08-22T19:12:59.071,1787400779071,node,14084,0.8,58.05,54.89,13,183
2026-08-22T19:12:59.071,1787400779071,java,13316,61.9,283.82,1246.34,235,1704
2026-08-22T19:13:01.082,1787400781082,node,3728,40.4,70.21,74.46,12,256
2026-08-22T19:13:01.082,1787400781082,node,14084,0,58.05,54.89,13,183
2026-08-22T19:13:01.082,1787400781082,java,13316,28.7,287.42,1248.04,235,1704
2026-08-22T19:13:03.096,1787400783096,node,3728,35.7,73.69,76.54,12,255
2026-08-22T19:13:03.096,1787400783096,node,14084,0,58.05,54.89,13,183
2026-08-22T19:13:03.096,1787400783096,java,13316,7,256.96,1216.96,235,1704
2026-08-22T19:13:05.109,1787400785109,node,3728,40.4,77.91,87.18,12,255
2026-08-22T19:13:05.109,1787400785109,node,14084,0,58.05,54.89,13,183
2026-08-22T19:13:05.109,1787400785109,java,13316,5.4,260.42,1218.96,233,1702
2026-08-22T19:13:07.129,1787400787129,node,3728,46.4,80.39,84.77,12,255
2026-08-22T19:13:07.129,1787400787129,node,14084,0,58.06,54.89,13,183
2026-08-22T19:13:07.129,1787400787129,java,13316,12.4,263.55,1219.96,233,1702
2026-08-22T19:13:09.152,1787400789152,node,3728,56.4,81.09,85.28,12,255
2026-08-22T19:13:09.152,1787400789152,node,14084,0,58.06,54.89,13,183
2026-08-22T19:13:09.152,1787400789152,java,13316,12.4,273.88,1228.85,233,1702
2026-08-22T19:13:11.177,1787400791177,node,3728,48.6,84.07,104.67,12,255
2026-08-22T19:13:11.177,1787400791177,node,14084,0,58.06,54.89,13,183
2026-08-22T19:13:11.177,1787400791177,java,13316,16.2,284.68,1236.1,233,1702
2026-08-22T19:13:13.206,1787400793206,node,3728,35.4,83.45,103.32,12,255
2026-08-22T19:13:13.206,1787400793206,node,14084,0,58.06,54.89,13,183
2026-08-22T19:13:13.206,1787400793206,java,13316,26.2,270.87,1219.63,233,1702
2026-08-22T19:13:15.223,1787400795223,node,3728,41.8,88.99,103.32,12,255
2026-08-22T19:13:15.223,1787400795223,node,14084,0,58.06,54.89,13,183
2026-08-22T19:13:15.223,1787400795223,java,13316,10.8,290.22,1233.51,233,1702
2026-08-22T19:13:17.246,1787400797246,node,3728,48.7,94.73,103.61,12,255
2026-08-22T19:13:17.246,1787400797246,node,14084,0,58.06,54.89,13,183
2026-08-22T19:13:17.246,1787400797246,java,13316,3.9,295.24,1233.51,233,1702
2026-08-22T19:13:19.276,1787400799276,node,3728,40,95.82,103.61,12,255
2026-08-22T19:13:19.276,1787400799276,node,14084,0,58.06,54.89,13,183
2026-08-22T19:13:19.276,1787400799276,java,13316,4.6,285.19,1215.93,233,1702
2026-08-22T19:13:21.294,1787400801294,node,3728,45.7,96.75,103.61,12,255
2026-08-22T19:13:21.294,1787400801294,node,14084,0,58.13,54.95,13,183
2026-08-22T19:13:21.294,1787400801294,java,13316,7.7,297.24,1222.98,233,1702
2026-08-22T19:13:23.312,1787400803312,node,3728,34.1,95.79,102.48,12,256
2026-08-22T19:13:23.312,1787400803312,node,14084,0,58.13,54.95,13,183
2026-08-22T19:13:23.312,1787400803312,java,13316,5.4,296.57,1217.29,233,1702
2026-08-22T19:13:25.339,1787400805339,node,3728,47,98.84,106.14,12,255
2026-08-22T19:13:25.339,1787400805339,node,14084,0,58.13,54.95,13,183
2026-08-22T19:13:25.339,1787400805339,java,13316,20.8,321.75,1237.8,234,1705
2026-08-22T19:13:27.357,1787400807357,node,3728,41,99.26,107.35,12,255
2026-08-22T19:13:27.357,1787400807357,node,14084,0,58.14,54.95,13,183
2026-08-22T19:13:27.357,1787400807357,java,13316,3.9,327.33,1237.74,233,1702
2026-08-22T19:13:29.381,1787400809381,node,3728,37.8,99.27,107.36,12,255
2026-08-22T19:13:29.381,1787400809381,node,14084,0,58.14,54.95,13,183
2026-08-22T19:13:29.381,1787400809381,java,13316,7.7,312.1,1218,233,1702
2026-08-22T19:13:31.409,1787400811409,node,3728,36.2,99.34,107.37,12,256
2026-08-22T19:13:31.409,1787400811409,node,14084,0,58.14,54.95,13,183
2026-08-22T19:13:31.409,1787400811409,java,13316,3.9,317.51,1218,233,1702
2026-08-22T19:13:33.437,1787400813437,node,3728,40.8,99.7,107.38,12,255
2026-08-22T19:13:33.437,1787400813437,node,14084,0,58.14,54.95,13,183
2026-08-22T19:13:33.437,1787400813437,java,13316,6.9,322.89,1218.07,233,1702
2026-08-22T19:13:35.462,1787400815462,node,3728,34,101.68,109.72,12,255
2026-08-22T19:13:35.462,1787400815462,node,14084,0,58.14,54.95,13,183
2026-08-22T19:13:35.462,1787400815462,java,13316,3.9,328.02,1218.07,233,1702
2026-08-22T19:13:37.487,1787400817487,node,3728,42.4,100.89,107.83,12,255
2026-08-22T19:13:37.487,1787400817487,node,14084,0,58.14,54.95,13,183
2026-08-22T19:13:37.487,1787400817487,java,13316,5.4,333.79,1218.56,233,1702
2026-08-22T19:13:39.511,1787400819511,node,3728,36.3,101.01,107.95,12,255
2026-08-22T19:13:39.511,1787400819511,node,14084,0,58.14,54.95,13,183
2026-08-22T19:13:39.511,1787400819511,java,13316,7.7,342.97,1222.96,233,1702
2026-08-22T19:13:41.524,1787400821524,node,3728,40.4,101.07,107.98,12,255
2026-08-22T19:13:41.524,1787400821524,node,14084,0,58.14,54.95,13,183
2026-08-22T19:13:41.524,1787400821524,java,13316,10.1,349.6,1224.11,233,1702
2026-08-22T19:13:43.539,1787400823539,node,3728,40.3,101.08,107.99,12,255
2026-08-22T19:13:43.539,1787400823539,node,14084,0,58.14,54.95,13,183
2026-08-22T19:13:43.539,1787400823539,java,13316,14,354.62,1224.11,233,1702
2026-08-22T19:13:45.570,1787400825570,node,3728,42.3,101.09,107.99,12,255
2026-08-22T19:13:45.570,1787400825570,node,14084,0,58.14,54.95,13,183
2026-08-22T19:13:45.570,1787400825570,java,13316,5.4,359.74,1224.11,233,1702
2026-08-22T19:13:47.584,1787400827584,node,3728,40.4,101.1,107.99,12,255
2026-08-22T19:13:47.584,1787400827584,node,14084,0,58.14,54.95,13,183
2026-08-22T19:13:47.584,1787400827584,java,13316,4.7,365.05,1224.11,233,1702
2026-08-22T19:13:49.600,1787400829600,node,3728,45.7,101.29,108.25,12,255
2026-08-22T19:13:49.600,1787400829600,node,14084,0,58.14,54.95,13,183
2026-08-22T19:13:49.600,1787400829600,java,13316,6.2,369.76,1224.11,233,1702
2026-08-22T19:13:51.626,1787400831626,node,3728,40.9,100.27,107.7,12,256
2026-08-22T19:13:51.626,1787400831626,node,14084,0,58.14,54.95,13,183
2026-08-22T19:13:51.626,1787400831626,java,13316,6.2,374.93,1224.11,233,1702
2026-08-22T19:13:53.653,1787400833653,node,3728,37.8,99.09,105.78,12,257
2026-08-22T19:13:53.653,1787400833653,node,14084,0,58.14,54.95,13,183
2026-08-22T19:13:53.653,1787400833653,java,13316,6.2,380.15,1224.11,233,1705
2026-08-22T19:13:55.666,1787400835666,node,3728,50.5,99.41,106.19,12,261
2026-08-22T19:13:55.666,1787400835666,node,14084,0,58.14,54.95,13,183
2026-08-22T19:13:55.666,1787400835666,java,13316,7,386.63,1224.11,233,1720
2026-08-22T19:13:57.690,1787400837690,node,3728,49.4,99.56,106.34,12,268
2026-08-22T19:13:57.690,1787400837690,node,14084,0,58.14,54.95,13,183
2026-08-22T19:13:57.690,1787400837690,java,13316,6.2,394.71,1225.56,233,1741
2026-08-22T19:13:59.718,1787400839718,node,3728,52.4,100.07,106.74,12,276
2026-08-22T19:13:59.718,1787400839718,node,14084,0,58.15,54.95,13,183
2026-08-22T19:13:59.718,1787400839718,java,13316,6.9,402.86,1225.56,233,1765
2026-08-22T19:14:01.737,1787400841737,node,3728,62.7,100.07,106.74,12,283
2026-08-22T19:14:01.737,1787400841737,node,14084,0,58.15,54.95,13,183
2026-08-22T19:14:01.737,1787400841737,java,13316,12.4,410.96,1225.56,233,1786
2026-08-22T19:14:03.748,1787400843748,node,3728,58.3,100.11,107.65,12,289
2026-08-22T19:14:03.748,1787400843748,node,14084,0,58.15,54.95,13,183
2026-08-22T19:14:03.748,1787400843748,java,13316,11.7,419.4,1225.62,233,1804
2026-08-22T19:14:05.778,1787400845778,node,3728,85.5,99.77,107.67,12,298
2026-08-22T19:14:05.778,1787400845778,node,14084,0,58.15,54.95,13,183
2026-08-22T19:14:05.778,1787400845778,java,13316,13.1,435.57,1231.2,233,1828
2026-08-22T19:14:07.792,1787400847792,node,3728,78.3,101.91,108.91,12,302
2026-08-22T19:14:07.792,1787400847792,node,14084,0,58.15,54.95,13,183
2026-08-22T19:14:07.792,1787400847792,java,13316,10.9,445.55,1231.23,233,1846
2026-08-22T19:14:09.810,1787400849810,node,3728,82.8,101.95,108.91,12,306
2026-08-22T19:14:09.810,1787400849810,node,14084,0,58.15,54.95,13,183
2026-08-22T19:14:09.810,1787400849810,java,13316,13.2,456.18,1231.23,233,1852
2026-08-22T19:14:11.826,1787400851826,node,3728,78.3,100.01,106.48,12,306
2026-08-22T19:14:11.826,1787400851826,node,14084,0,58.15,54.95,13,183
2026-08-22T19:14:11.826,1787400851826,java,13316,6.2,465.66,1231.23,233,1852
2026-08-22T19:14:13.851,1787400853851,node,3728,69.5,100.41,107.05,12,306
2026-08-22T19:14:13.851,1787400853851,node,14084,0,58.15,54.95,13,183
2026-08-22T19:14:13.851,1787400853851,java,13316,10,475.39,1231.23,233,1852
2026-08-22T19:14:15.868,1787400855868,node,3728,74.4,101.24,107.87,12,305
2026-08-22T19:14:15.868,1787400855868,node,14084,0,58.15,54.95,13,183
2026-08-22T19:14:15.868,1787400855868,java,13316,7.7,485.29,1231.23,233,1852
2026-08-22T19:14:17.885,1787400857885,node,3728,77.5,100.55,107.68,12,305
2026-08-22T19:14:17.885,1787400857885,node,14084,0,58.15,54.95,13,183
2026-08-22T19:14:17.885,1787400857885,java,13316,11.6,495.71,1231.23,233,1852
2026-08-22T19:14:19.913,1787400859913,node,3728,63.2,100.66,107.63,12,305
2026-08-22T19:14:19.913,1787400859913,node,14084,0,58.16,54.95,13,183
2026-08-22T19:14:19.913,1787400859913,java,13316,11.6,505.02,1231.23,233,1852
2026-08-22T19:14:21.932,1787400861932,node,3728,65.8,101.06,108.1,12,306
2026-08-22T19:14:21.932,1787400861932,node,14084,0,58.16,54.95,13,183
2026-08-22T19:14:21.932,1787400861932,java,13316,9.3,515.23,1231.23,233,1852
2026-08-22T19:14:23.954,1787400863954,node,3728,68,101.09,108.1,12,305
2026-08-22T19:14:23.954,1787400863954,node,14084,0,58.16,54.95,13,183
2026-08-22T19:14:23.954,1787400863954,java,13316,10,524.66,1231.23,233,1852
2026-08-22T19:14:25.983,1787400865983,node,3728,85.5,100.41,107.6,12,305
2026-08-22T19:14:25.983,1787400865983,node,14084,0,58.16,54.95,13,183
2026-08-22T19:14:25.983,1787400865983,java,13316,13.9,534.9,1231.23,233,1852
2026-08-22T19:14:28.001,1787400868001,node,3728,79.8,101.95,109.74,12,305
2026-08-22T19:14:28.001,1787400868001,node,14084,0,58.16,54.95,13,183
2026-08-22T19:14:28.001,1787400868001,java,13316,7.7,545.3,1231.23,233,1852
2026-08-22T19:14:30.027,1787400870027,node,3728,75.6,100.72,107.47,12,305
2026-08-22T19:14:30.027,1787400870027,node,14084,0,58.16,54.95,13,183
2026-08-22T19:14:30.027,1787400870027,java,13316,17,560.92,1236.93,233,1852
2026-08-22T19:14:32.041,1787400872041,node,3728,83.8,101.39,108.49,12,305
2026-08-22T19:14:32.041,1787400872041,node,14084,0,58.16,54.95,13,183
2026-08-22T19:14:32.041,1787400872041,java,13316,11.6,571.18,1236.93,233,1852
2026-08-22T19:14:34.061,1787400874061,node,3728,80.4,101.47,108.51,12,305
2026-08-22T19:14:34.061,1787400874061,node,14084,0,58.16,54.95,13,183
2026-08-22T19:14:34.061,1787400874061,java,13316,7,581.43,1236.93,233,1852
2026-08-22T19:14:36.082,1787400876082,node,3728,80.4,100.18,107.09,12,305
2026-08-22T19:14:36.082,1787400876082,node,14084,0,58.16,54.95,13,183
